#Channel_number,Time,Counts
1022,17.129566854990582,5.0
1023,17.14632768361582,7.0
1024,17.163088512241053,10.0
1025,17.179849340866287,3.0
1026,17.196610169491525,12.0
1027,17.21337099811676,3.0
1028,17.230131826741996,5.0
1029,17.24689265536723,3.0
1030,17.263653483992467,7.0
1031,17.2804143126177,10.0
1032,17.297175141242935,1.0
1033,17.313935969868172,4.0
1034,17.330696798493406,5.0
1035,17.347457627118644,9.0
1036,17.364218455743877,3.0
1037,17.380979284369115,6.0
1038,17.39774011299435,5.0
1039,17.414500941619583,7.0
1040,17.43126177024482,5.0
1041,17.448022598870054,2.0
1042,17.46478342749529,10.0
1043,17.481544256120525,4.0
1044,17.498305084745763,5.0
1045,17.515065913370996,4.0
1046,17.53182674199623,4.0
1047,17.548587570621468,11.0
1048,17.5653483992467,9.0
1049,17.58210922787194,3.0
1050,17.598870056497173,4.0
1051,17.61563088512241,2.0
1052,17.632391713747644,5.0
1053,17.64915254237288,4.0
1054,17.665913370998116,8.0
1055,17.68267419962335,5.0
1056,17.699435028248587,6.0
1057,17.71619585687382,6.0
1058,17.732956685499058,3.0
1059,17.749717514124292,4.0
1060,17.76647834274953,4.0
1061,17.783239171374763,9.0
1062,17.799999999999997,4.0
1063,17.816760828625235,5.0
1064,17.83352165725047,3.0
1065,17.850282485875706,4.0
1066,17.86704331450094,2.0
1067,17.883804143126177,8.0
1068,17.90056497175141,5.0
1069,17.917325800376645,5.0
1070,17.934086629001882,4.0
1071,17.950847457627116,3.0
1072,17.967608286252354,3.0
1073,17.984369114877587,10.0
1074,18.001129943502825,2.0
1075,18.01789077212806,11.0
1076,18.034651600753293,9.0
1077,18.05141242937853,7.0
1078,18.068173258003764,3.0
1079,18.084934086629,6.0
1080,18.101694915254235,7.0
1081,18.118455743879473,2.0
1082,18.135216572504707,5.0
1083,18.15197740112994,6.0
1084,18.168738229755178,6.0
1085,18.18549905838041,11.0
1086,18.20225988700565,5.0
1087,18.219020715630883,4.0
1088,18.23578154425612,5.0
1089,18.252542372881354,4.0
1090,18.269303201506588,2.0
1091,18.286064030131826,11.0
1092,18.30282485875706,5.0
1093,18.319585687382297,8.0
1094,18.33634651600753,6.0
1095,18.353107344632768,7.0
1096,18.369868173258002,9.0
1097,18.38662900188324,7.0
1098,18.403389830508473,5.0
1099,18.420150659133707,4.0
1100,18.436911487758945,5.0
1101,18.45367231638418,7.0
1102,18.470433145009416,5.0
1103,18.48719397363465,6.0
1104,18.503954802259887,7.0
1105,18.52071563088512,6.0
1106,18.537476459510355,8.0
1107,18.554237288135592,4.0
1108,18.570998116760826,5.0
1109,18.587758945386064,8.0
1110,18.604519774011298,5.0
1111,18.621280602636535,6.0
1112,18.63804143126177,7.0
1113,18.654802259887003,3.0
1114,18.67156308851224,4.0
1115,18.688323917137474,5.0
1116,18.70508474576271,5.0
1117,18.721845574387945,9.0
1118,18.738606403013183,5.0
1119,18.755367231638417,5.0
1120,18.77212806026365,6.0
1121,18.788888888888888,6.0
1122,18.80564971751412,7.0
1123,18.82241054613936,3.0
1124,18.839171374764593,1.0
1125,18.85593220338983,5.0
1126,18.872693032015064,7.0
1127,18.889453860640298,6.0
1128,18.906214689265536,7.0
1129,18.92297551789077,7.0
1130,18.939736346516007,8.0
1131,18.95649717514124,8.0
1132,18.973258003766478,9.0
1133,18.990018832391712,4.0
1134,19.006779661016946,4.0
1135,19.023540489642183,2.0
1136,19.040301318267417,5.0
1137,19.057062146892655,5.0
1138,19.07382297551789,6.0
1139,19.090583804143126,8.0
1140,19.10734463276836,3.0
1141,19.124105461393597,8.0
1142,19.14086629001883,10.0
1143,19.157627118644065,8.0
1144,19.174387947269302,4.0
1145,19.191148775894536,11.0
1146,19.207909604519774,12.0
1147,19.224670433145008,13.0
1148,19.241431261770245,8.0
1149,19.25819209039548,8.0
1150,19.274952919020713,4.0
1151,19.29171374764595,7.0
1152,19.308474576271184,5.0
1153,19.32523540489642,5.0
1154,19.341996233521655,7.0
1155,19.358757062146893,5.0
1156,19.375517890772127,3.0
1157,19.39227871939736,4.0
1158,19.409039548022598,1.0
1159,19.42580037664783,5.0
1160,19.44256120527307,4.0
1161,19.459322033898303,4.0
1162,19.47608286252354,12.0
1163,19.492843691148774,4.0
1164,19.50960451977401,6.0
1165,19.526365348399246,7.0
1166,19.54312617702448,4.0
1167,19.559887005649717,4.0
1168,19.57664783427495,6.0
1169,19.59340866290019,9.0
1170,19.610169491525422,3.0
1171,19.626930320150656,10.0
1172,19.643691148775893,4.0
1173,19.660451977401127,3.0
1174,19.677212806026365,3.0
1175,19.6939736346516,6.0
1176,19.710734463276836,4.0
1177,19.72749529190207,4.0
1178,19.744256120527304,9.0
1179,19.76101694915254,6.0
1180,19.777777777777775,9.0
1181,19.794538606403012,8.0
1182,19.811299435028246,10.0
1183,19.828060263653484,5.0
1184,19.844821092278718,3.0
1185,19.86158192090395,5.0
1186,19.87834274952919,10.0
1187,19.895103578154423,8.0
1188,19.91186440677966,10.0
1189,19.928625235404894,3.0
1190,19.94538606403013,5.0
1191,19.962146892655365,3.0
1192,19.978907721280603,5.0
1193,19.995668549905837,6.0
1194,20.01242937853107,10.0
1195,20.029190207156308,6.0
1196,20.045951035781542,9.0
1197,20.06271186440678,11.0
1198,20.079472693032013,3.0
1199,20.09623352165725,15.0
1200,20.112994350282484,5.0
1201,20.12975517890772,7.0
1202,20.146516007532956,3.0
1203,20.16327683615819,9.0
1204,20.180037664783427,3.0
1205,20.19679849340866,9.0
1206,20.2135593220339,9.0
1207,20.230320150659132,6.0
1208,20.247080979284366,3.0
1209,20.263841807909603,7.0
1210,20.280602636534837,1.0
1211,20.297363465160075,5.0
1212,20.31412429378531,4.0
1213,20.330885122410546,4.0
1214,20.34764595103578,5.0
1215,20.364406779661014,10.0
1216,20.38116760828625,3.0
1217,20.397928436911485,9.0
1218,20.414689265536722,4.0
1219,20.431450094161956,3.0
1220,20.448210922787194,8.0
1221,20.464971751412428,2.0
1222,20.48173258003766,6.0
1223,20.4984934086629,5.0
1224,20.515254237288133,2.0
1225,20.53201506591337,4.0
1226,20.548775894538604,6.0
1227,20.56553672316384,11.0
1228,20.582297551789075,6.0
1229,20.59905838041431,6.0
1230,20.615819209039547,9.0
1231,20.63258003766478,10.0
1232,20.649340866290018,5.0
1233,20.666101694915252,8.0
1234,20.68286252354049,2.0
1235,20.699623352165723,6.0
1236,20.71638418079096,5.0
1237,20.733145009416194,4.0
1238,20.74990583804143,5.0
1239,20.766666666666666,13.0
1240,20.7834274952919,8.0
1241,20.800188323917137,13.0
1242,20.81694915254237,0.0
1243,20.83370998116761,6.0
1244,20.850470809792842,4.0
1245,20.867231638418076,3.0
1246,20.883992467043313,5.0
1247,20.900753295668547,3.0
1248,20.917514124293785,4.0
1249,20.93427495291902,5.0
1250,20.951035781544256,12.0
1251,20.96779661016949,4.0
1252,20.984557438794724,7.0
1253,21.00131826741996,6.0
1254,21.018079096045195,5.0
1255,21.034839924670433,7.0
1256,21.051600753295666,5.0
1257,21.068361581920904,9.0
1258,21.085122410546138,7.0
1259,21.10188323917137,4.0
1260,21.11864406779661,3.0
1261,21.135404896421843,5.0
1262,21.15216572504708,7.0
1263,21.168926553672314,10.0
1264,21.18568738229755,2.0
1265,21.202448210922785,8.0
1266,21.21920903954802,7.0
1267,21.235969868173257,6.0
1268,21.25273069679849,5.0
1269,21.269491525423728,3.0
1270,21.286252354048962,4.0
1271,21.3030131826742,6.0
1272,21.319774011299433,11.0
1273,21.336534839924667,6.0
1274,21.353295668549904,9.0
1275,21.37005649717514,9.0
1276,21.386817325800376,9.0
1277,21.40357815442561,8.0
1278,21.420338983050847,4.0
1279,21.43709981167608,5.0
1280,21.453860640301315,4.0
1281,21.470621468926552,4.0
1282,21.487382297551786,3.0
1283,21.504143126177024,6.0
1284,21.520903954802257,1.0
1285,21.537664783427495,8.0
1286,21.55442561205273,7.0
1287,21.571186440677966,10.0
1288,21.5879472693032,3.0
1289,21.604708097928434,6.0
1290,21.62146892655367,3.0
1291,21.638229755178905,6.0
1292,21.654990583804143,5.0
1293,21.671751412429376,4.0
1294,21.688512241054614,3.0
1295,21.705273069679848,5.0
1296,21.72203389830508,8.0
1297,21.73879472693032,7.0
1298,21.755555555555553,2.0
1299,21.77231638418079,7.0
1300,21.789077212806024,6.0
1301,21.80583804143126,10.0
1302,21.822598870056495,3.0
1303,21.83935969868173,7.0
1304,21.856120527306967,6.0
1305,21.8728813559322,6.0
1306,21.889642184557438,9.0
1307,21.906403013182672,4.0
1308,21.92316384180791,3.0
1309,21.939924670433143,4.0
1310,21.956685499058377,5.0
1311,21.973446327683614,6.0
1312,21.99020715630885,6.0
1313,22.006967984934086,5.0
1314,22.02372881355932,5.0
1315,22.040489642184557,4.0
1316,22.05725047080979,11.0
1317,22.074011299435025,5.0
1318,22.090772128060262,1.0
1319,22.107532956685496,5.0
1320,22.124293785310734,5.0
1321,22.141054613935967,4.0
1322,22.157815442561205,8.0
1323,22.17457627118644,5.0
1324,22.191337099811673,6.0
1325,22.20809792843691,4.0
1326,22.224858757062144,10.0
1327,22.24161958568738,1.0
1328,22.258380414312615,6.0
1329,22.275141242937853,5.0
1330,22.291902071563086,5.0
1331,22.308662900188324,7.0
1332,22.325423728813558,6.0
1333,22.34218455743879,6.0
1334,22.35894538606403,7.0
1335,22.375706214689263,3.0
1336,22.3924670433145,6.0
1337,22.409227871939734,3.0
1338,22.42598870056497,8.0
1339,22.442749529190205,6.0
1340,22.45951035781544,3.0
1341,22.476271186440677,9.0
1342,22.49303201506591,4.0
1343,22.509792843691148,3.0
1344,22.526553672316382,6.0
1345,22.54331450094162,2.0
1346,22.560075329566853,3.0
1347,22.576836158192087,3.0
1348,22.593596986817325,12.0
1349,22.61035781544256,2.0
1350,22.627118644067796,4.0
1351,22.64387947269303,9.0
1352,22.660640301318267,8.0
1353,22.6774011299435,8.0
1354,22.694161958568735,5.0
1355,22.710922787193972,7.0
1356,22.727683615819206,5.0
1357,22.744444444444444,5.0
1358,22.761205273069677,4.0
1359,22.777966101694915,8.0
1360,22.79472693032015,7.0
1361,22.811487758945383,6.0
1362,22.82824858757062,8.0
1363,22.845009416195854,5.0
1364,22.86177024482109,3.0
1365,22.878531073446325,5.0
1366,22.895291902071563,5.0
1367,22.912052730696796,8.0
1368,22.92881355932203,9.0
1369,22.945574387947268,5.0
1370,22.9623352165725,9.0
1371,22.97909604519774,6.0
1372,22.995856873822973,10.0
1373,23.01261770244821,4.0
1374,23.029378531073444,4.0
1375,23.04613935969868,3.0
1376,23.062900188323916,6.0
1377,23.07966101694915,9.0
1378,23.096421845574387,2.0
1379,23.11318267419962,3.0
1380,23.129943502824858,7.0
1381,23.146704331450092,7.0
1382,23.16346516007533,5.0
1383,23.180225988700563,8.0
1384,23.196986817325797,3.0
1385,23.213747645951035,10.0
1386,23.23050847457627,2.0
1387,23.247269303201506,5.0
1388,23.26403013182674,4.0
1389,23.280790960451977,4.0
1390,23.29755178907721,8.0
1391,23.314312617702445,6.0
1392,23.331073446327682,13.0
1393,23.347834274952916,2.0
1394,23.364595103578154,12.0
1395,23.381355932203387,3.0
1396,23.398116760828625,5.0
1397,23.41487758945386,6.0
1398,23.431638418079093,4.0
1399,23.44839924670433,7.0
1400,23.465160075329564,6.0
1401,23.4819209039548,3.0
1402,23.498681732580035,5.0
1403,23.515442561205273,7.0
1404,23.532203389830507,4.0
1405,23.54896421845574,6.0
1406,23.565725047080978,4.0
1407,23.58248587570621,4.0
1408,23.59924670433145,5.0
1409,23.616007532956683,2.0
1410,23.63276836158192,9.0
1411,23.649529190207154,7.0
1412,23.666290018832388,7.0
1413,23.683050847457626,10.0
1414,23.69981167608286,8.0
1415,23.716572504708097,2.0
1416,23.73333333333333,4.0
1417,23.750094161958568,2.0
1418,23.766854990583802,6.0
1419,23.783615819209036,6.0
1420,23.800376647834273,7.0
1421,23.817137476459507,4.0
1422,23.833898305084745,3.0
1423,23.85065913370998,4.0
1424,23.867419962335216,7.0
1425,23.88418079096045,6.0
1426,23.900941619585687,6.0
1427,23.91770244821092,5.0
1428,23.934463276836155,9.0
1429,23.951224105461392,3.0
1430,23.967984934086626,6.0
1431,23.984745762711864,7.0
1432,24.001506591337098,1.0
1433,24.018267419962335,6.0
1434,24.03502824858757,6.0
1435,24.051789077212803,4.0
1436,24.06854990583804,5.0
1437,24.085310734463274,2.0
1438,24.10207156308851,7.0
1439,24.118832391713745,7.0
1440,24.135593220338983,8.0
1441,24.152354048964217,8.0
1442,24.16911487758945,9.0
1443,24.185875706214688,7.0
1444,24.20263653483992,9.0
1445,24.21939736346516,4.0
1446,24.236158192090393,1.0
1447,24.25291902071563,11.0
1448,24.269679849340864,8.0
1449,24.286440677966098,6.0
1450,24.303201506591336,6.0
1451,24.31996233521657,6.0
1452,24.336723163841807,4.0
1453,24.35348399246704,6.0
1454,24.370244821092278,4.0
1455,24.387005649717512,5.0
1456,24.403766478342746,7.0
1457,24.420527306967983,7.0
1458,24.437288135593217,7.0
1459,24.454048964218455,3.0
1460,24.47080979284369,6.0
1461,24.487570621468926,5.0
1462,24.50433145009416,10.0
1463,24.521092278719394,3.0
1464,24.53785310734463,7.0
1465,24.554613935969865,8.0
1466,24.571374764595102,6.0
1467,24.588135593220336,8.0
1468,24.604896421845574,5.0
1469,24.621657250470808,3.0
1470,24.638418079096045,13.0
1471,24.65517890772128,7.0
1472,24.671939736346513,7.0
1473,24.68870056497175,8.0
1474,24.705461393596984,9.0
1475,24.72222222222222,3.0
1476,24.738983050847455,2.0
1477,24.755743879472693,5.0
1478,24.772504708097927,6.0
1479,24.78926553672316,6.0
1480,24.806026365348398,8.0
1481,24.82278719397363,6.0
1482,24.83954802259887,2.0
1483,24.856308851224103,10.0
1484,24.87306967984934,3.0
1485,24.889830508474574,5.0
1486,24.906591337099808,7.0
1487,24.923352165725046,6.0
1488,24.94011299435028,0.0
1489,24.956873822975517,5.0
1490,24.97363465160075,5.0
1491,24.990395480225988,4.0
1492,25.007156308851222,8.0
1493,25.023917137476456,5.0
1494,25.040677966101693,6.0
1495,25.057438794726927,11.0
1496,25.074199623352165,3.0
1497,25.0909604519774,6.0
1498,25.107721280602636,7.0
1499,25.12448210922787,5.0
1500,25.141242937853104,4.0
1501,25.15800376647834,11.0
1502,25.174764595103575,7.0
1503,25.191525423728812,7.0
1504,25.208286252354046,2.0
1505,25.225047080979284,6.0
1506,25.241807909604518,10.0
1507,25.25856873822975,5.0
1508,25.27532956685499,5.0
1509,25.292090395480223,13.0
1510,25.30885122410546,2.0
1511,25.325612052730694,4.0
1512,25.34237288135593,5.0
1513,25.359133709981165,8.0
1514,25.375894538606403,4.0
1515,25.392655367231637,6.0
1516,25.40941619585687,2.0
1517,25.426177024482108,3.0
1518,25.442937853107342,5.0
1519,25.45969868173258,6.0
1520,25.476459510357813,2.0
1521,25.49322033898305,4.0
1522,25.509981167608284,4.0
1523,25.52674199623352,6.0
1524,25.543502824858756,7.0
1525,25.56026365348399,7.0
1526,25.577024482109227,6.0
1527,25.59378531073446,11.0
1528,25.6105461393597,2.0
1529,25.627306967984932,4.0
1530,25.644067796610166,6.0
1531,25.660828625235403,6.0
1532,25.677589453860637,8.0
1533,25.694350282485875,3.0
1534,25.71111111111111,9.0
1535,25.727871939736346,3.0
1536,25.74463276836158,7.0
1537,25.761393596986814,5.0
1538,25.77815442561205,5.0
1539,25.794915254237285,2.0
1540,25.811676082862522,6.0
1541,25.828436911487756,5.0
1542,25.845197740112994,10.0
1543,25.861958568738228,4.0
1544,25.87871939736346,5.0
1545,25.8954802259887,5.0
1546,25.912241054613933,7.0
1547,25.92900188323917,6.0
1548,25.945762711864404,9.0
1549,25.96252354048964,6.0
1550,25.979284369114875,5.0
1551,25.99604519774011,10.0
1552,26.012806026365347,10.0
1553,26.02956685499058,6.0
1554,26.046327683615818,9.0
1555,26.063088512241052,3.0
1556,26.07984934086629,3.0
1557,26.096610169491523,5.0
1558,26.113370998116757,3.0
1559,26.130131826741994,3.0
1560,26.14689265536723,4.0
1561,26.163653483992466,3.0
1562,26.1804143126177,5.0
1563,26.197175141242937,5.0
1564,26.21393596986817,3.0
1565,26.23069679849341,2.0
1566,26.247457627118642,6.0
1567,26.264218455743876,7.0
1568,26.280979284369113,4.0
1569,26.297740112994347,7.0
1570,26.314500941619585,5.0
1571,26.33126177024482,8.0
1572,26.348022598870056,6.0
1573,26.36478342749529,6.0
1574,26.381544256120524,3.0
1575,26.39830508474576,4.0
1576,26.415065913370995,9.0
1577,26.431826741996232,1.0
1578,26.448587570621466,6.0
1579,26.465348399246704,6.0
1580,26.482109227871938,10.0
1581,26.49887005649717,5.0
1582,26.51563088512241,4.0
1583,26.532391713747643,6.0
1584,26.54915254237288,7.0
1585,26.565913370998114,4.0
1586,26.58267419962335,6.0
1587,26.599435028248585,5.0
1588,26.61619585687382,7.0
1589,26.632956685499057,8.0
1590,26.64971751412429,4.0
1591,26.666478342749528,6.0
1592,26.683239171374762,4.0
1593,26.7,6.0
1594,26.716760828625233,8.0
1595,26.733521657250467,4.0
1596,26.750282485875704,6.0
1597,26.76704331450094,4.0
1598,26.783804143126176,6.0
1599,26.80056497175141,2.0
1600,26.817325800376647,3.0
1601,26.83408662900188,6.0
1602,26.850847457627115,5.0
1603,26.867608286252352,6.0
1604,26.884369114877586,4.0
1605,26.901129943502823,4.0
1606,26.917890772128057,7.0
1607,26.934651600753295,10.0
1608,26.95141242937853,11.0
1609,26.968173258003766,13.0
1610,26.984934086629,8.0
1611,27.001694915254234,12.0
1612,27.01845574387947,10.0
1613,27.035216572504705,7.0
1614,27.051977401129943,8.0
1615,27.068738229755176,6.0
1616,27.085499058380414,9.0
1617,27.102259887005648,6.0
1618,27.11902071563088,8.0
1619,27.13578154425612,5.0
1620,27.152542372881353,7.0
1621,27.16930320150659,4.0
1622,27.186064030131824,3.0
1623,27.20282485875706,6.0
1624,27.219585687382295,5.0
1625,27.23634651600753,8.0
1626,27.253107344632767,5.0
1627,27.269868173258,3.0
1628,27.286629001883238,9.0
1629,27.303389830508472,2.0
1630,27.32015065913371,8.0
1631,27.336911487758943,9.0
1632,27.353672316384177,5.0
1633,27.370433145009414,8.0
1634,27.38719397363465,2.0
1635,27.403954802259886,5.0
1636,27.42071563088512,7.0
1637,27.437476459510357,1.0
1638,27.45423728813559,4.0
1639,27.470998116760825,8.0
1640,27.487758945386062,8.0
1641,27.504519774011296,4.0
1642,27.521280602636534,10.0
1643,27.538041431261767,8.0
1644,27.554802259887005,6.0
1645,27.57156308851224,6.0
1646,27.588323917137473,5.0
1647,27.60508474576271,5.0
1648,27.621845574387944,6.0
1649,27.63860640301318,5.0
1650,27.655367231638415,6.0
1651,27.672128060263653,6.0
1652,27.688888888888886,10.0
1653,27.705649717514124,7.0
1654,27.722410546139358,4.0
1655,27.73917137476459,5.0
1656,27.75593220338983,2.0
1657,27.772693032015063,9.0
1658,27.7894538606403,3.0
1659,27.806214689265534,6.0
1660,27.82297551789077,6.0
1661,27.839736346516005,5.0
1662,27.85649717514124,4.0
1663,27.873258003766477,3.0
1664,27.89001883239171,2.0
1665,27.906779661016948,5.0
1666,27.923540489642182,8.0
1667,27.94030131826742,2.0
1668,27.957062146892653,4.0
1669,27.973822975517887,5.0
1670,27.990583804143125,4.0
1671,28.00734463276836,3.0
1672,28.024105461393596,3.0
1673,28.04086629001883,2.0
1674,28.057627118644067,4.0
1675,28.0743879472693,5.0
1676,28.091148775894535,8.0
1677,28.107909604519772,4.0
1678,28.124670433145006,7.0
1679,28.141431261770244,10.0
1680,28.158192090395477,6.0
1681,28.174952919020715,5.0
1682,28.19171374764595,4.0
1683,28.208474576271183,3.0
1684,28.22523540489642,7.0
1685,28.241996233521654,8.0
1686,28.25875706214689,5.0
1687,28.275517890772125,6.0
1688,28.292278719397363,4.0
1689,28.309039548022596,10.0
1690,28.32580037664783,1.0
1691,28.342561205273068,3.0
1692,28.3593220338983,10.0
1693,28.37608286252354,7.0
1694,28.392843691148773,8.0
1695,28.40960451977401,6.0
1696,28.426365348399244,6.0
1697,28.443126177024478,8.0
1698,28.459887005649716,3.0
1699,28.47664783427495,6.0
1700,28.493408662900187,6.0
1701,28.51016949152542,6.0
1702,28.526930320150658,1.0
1703,28.543691148775892,4.0
1704,28.56045197740113,5.0
1705,28.577212806026363,3.0
1706,28.593973634651597,4.0
1707,28.610734463276835,3.0
1708,28.62749529190207,10.0
1709,28.644256120527306,6.0
1710,28.66101694915254,5.0
1711,28.677777777777777,6.0
1712,28.69453860640301,6.0
1713,28.711299435028245,5.0
1714,28.728060263653482,3.0
1715,28.744821092278716,10.0
1716,28.761581920903954,6.0
1717,28.778342749529187,3.0
1718,28.795103578154425,5.0
1719,28.81186440677966,5.0
1720,28.828625235404893,1.0
1721,28.84538606403013,4.0
1722,28.862146892655364,9.0
1723,28.8789077212806,3.0
1724,28.895668549905835,6.0
1725,28.912429378531073,2.0
1726,28.929190207156307,6.0
1727,28.94595103578154,7.0
1728,28.962711864406778,6.0
1729,28.97947269303201,12.0
1730,28.99623352165725,5.0
1731,29.012994350282483,7.0
1732,29.02975517890772,4.0
1733,29.046516007532954,5.0
1734,29.063276836158188,5.0
1735,29.080037664783426,5.0
1736,29.09679849340866,8.0
1737,29.113559322033897,8.0
1738,29.13032015065913,4.0
1739,29.147080979284368,11.0
1740,29.163841807909602,5.0
1741,29.180602636534836,3.0
1742,29.197363465160073,4.0
1743,29.214124293785307,5.0
1744,29.230885122410545,7.0
1745,29.24764595103578,11.0
1746,29.264406779661016,11.0
1747,29.28116760828625,2.0
1748,29.297928436911487,11.0
1749,29.31468926553672,3.0
1750,29.331450094161955,2.0
1751,29.348210922787192,7.0
1752,29.364971751412426,5.0
1753,29.381732580037664,5.0
1754,29.398493408662898,3.0
1755,29.415254237288135,5.0
1756,29.43201506591337,6.0
1757,29.448775894538603,6.0
1758,29.46553672316384,10.0
1759,29.482297551789074,11.0
1760,29.49905838041431,5.0
1761,29.515819209039545,4.0
1762,29.532580037664783,3.0
1763,29.549340866290017,3.0
1764,29.56610169491525,4.0
1765,29.582862523540488,6.0
1766,29.59962335216572,2.0
1767,29.61638418079096,8.0
1768,29.633145009416193,6.0
1769,29.64990583804143,3.0
1770,29.666666666666664,4.0
1771,29.683427495291898,3.0
1772,29.700188323917136,6.0
1773,29.71694915254237,3.0
1774,29.733709981167607,11.0
1775,29.75047080979284,4.0
1776,29.767231638418078,9.0
1777,29.783992467043312,4.0
1778,29.800753295668546,10.0
1779,29.817514124293783,9.0
1780,29.834274952919017,7.0
1781,29.851035781544255,9.0
1782,29.86779661016949,2.0
1783,29.884557438794726,10.0
1784,29.90131826741996,7.0
1785,29.918079096045194,13.0
1786,29.93483992467043,7.0
1787,29.951600753295665,2.0
1788,29.968361581920902,6.0
1789,29.985122410546136,3.0
1790,30.001883239171374,2.0
1791,30.018644067796608,7.0
1792,30.035404896421845,8.0
1793,30.05216572504708,7.0
1794,30.068926553672313,7.0
1795,30.08568738229755,10.0
1796,30.102448210922784,2.0
1797,30.11920903954802,9.0
1798,30.135969868173255,10.0
1799,30.152730696798493,9.0
1800,30.169491525423727,5.0
1801,30.18625235404896,3.0
1802,30.203013182674198,6.0
1803,30.21977401129943,9.0
1804,30.23653483992467,7.0
1805,30.253295668549903,8.0
1806,30.27005649717514,8.0
1807,30.286817325800374,9.0
1808,30.303578154425608,9.0
1809,30.320338983050846,6.0
1810,30.33709981167608,8.0
1811,30.353860640301317,8.0
1812,30.37062146892655,7.0
1813,30.387382297551788,3.0
1814,30.404143126177022,5.0
1815,30.420903954802256,7.0
1816,30.437664783427493,5.0
1817,30.454425612052727,4.0
1818,30.471186440677965,5.0
1819,30.4879472693032,6.0
1820,30.504708097928436,7.0
1821,30.52146892655367,9.0
1822,30.538229755178904,6.0
1823,30.55499058380414,2.0
1824,30.571751412429375,7.0
1825,30.588512241054612,4.0
1826,30.605273069679846,5.0
1827,30.622033898305084,6.0
1828,30.638794726930318,2.0
1829,30.65555555555555,6.0
1830,30.67231638418079,4.0
1831,30.689077212806023,8.0
1832,30.70583804143126,4.0
1833,30.722598870056494,3.0
1834,30.73935969868173,4.0
1835,30.756120527306965,6.0
1836,30.7728813559322,3.0
1837,30.789642184557437,5.0
1838,30.80640301318267,5.0
1839,30.823163841807908,9.0
1840,30.839924670433142,6.0
1841,30.85668549905838,4.0
1842,30.873446327683613,4.0
1843,30.89020715630885,5.0
1844,30.906967984934084,3.0
1845,30.92372881355932,2.0
1846,30.940489642184556,5.0
1847,30.95725047080979,6.0
1848,30.974011299435027,7.0
1849,30.99077212806026,5.0
1850,31.0075329566855,2.0
1851,31.024293785310732,4.0
1852,31.041054613935966,7.0
1853,31.057815442561203,4.0
1854,31.074576271186437,7.0
1855,31.091337099811675,7.0
1856,31.10809792843691,5.0
1857,31.124858757062146,4.0
1858,31.14161958568738,9.0
1859,31.158380414312614,10.0
1860,31.17514124293785,6.0
1861,31.191902071563085,6.0
1862,31.208662900188322,5.0
1863,31.225423728813556,5.0
1864,31.242184557438794,8.0
1865,31.258945386064028,8.0
1866,31.27570621468926,2.0
1867,31.2924670433145,7.0
1868,31.309227871939733,3.0
1869,31.32598870056497,2.0
1870,31.342749529190204,7.0
1871,31.35951035781544,4.0
1872,31.376271186440675,2.0
1873,31.39303201506591,5.0
1874,31.409792843691147,8.0
1875,31.42655367231638,4.0
1876,31.443314500941618,4.0
1877,31.460075329566852,4.0
1878,31.47683615819209,4.0
1879,31.493596986817323,4.0
1880,31.510357815442557,11.0
1881,31.527118644067794,6.0
1882,31.54387947269303,6.0
1883,31.560640301318266,5.0
1884,31.5774011299435,6.0
1885,31.594161958568737,4.0
1886,31.61092278719397,3.0
1887,31.62768361581921,5.0
1888,31.644444444444442,1.0
1889,31.661205273069676,7.0
1890,31.677966101694913,6.0
1891,31.694726930320147,2.0
1892,31.711487758945385,8.0
1893,31.72824858757062,5.0
1894,31.745009416195856,6.0
1895,31.76177024482109,7.0
1896,31.778531073446324,7.0
1897,31.79529190207156,5.0
1898,31.812052730696795,7.0
1899,31.828813559322032,7.0
1900,31.845574387947266,6.0
1901,31.862335216572504,10.0
1902,31.879096045197738,4.0
1903,31.89585687382297,4.0
1904,31.91261770244821,4.0
1905,31.929378531073443,5.0
1906,31.94613935969868,10.0
1907,31.962900188323914,10.0
1908,31.97966101694915,3.0
1909,31.996421845574385,9.0
1910,32.01318267419962,5.0
1911,32.02994350282486,7.0
1912,32.046704331450094,7.0
1913,32.063465160075324,5.0
1914,32.08022598870056,6.0
1915,32.0969868173258,10.0
1916,32.11374764595104,7.0
1917,32.13050847457627,7.0
1918,32.147269303201504,6.0
1919,32.16403013182674,9.0
1920,32.18079096045197,7.0
1921,32.19755178907721,6.0
1922,32.21431261770245,4.0
1923,32.231073446327684,7.0
1924,32.247834274952915,3.0
1925,32.26459510357815,7.0
1926,32.28135593220339,5.0
1927,32.29811676082862,11.0
1928,32.31487758945386,6.0
1929,32.331638418079095,7.0
1930,32.34839924670433,3.0
1931,32.36516007532956,4.0
1932,32.3819209039548,4.0
1933,32.39868173258004,6.0
1934,32.41544256120527,2.0
1935,32.432203389830505,0.0
1936,32.44896421845574,0.0
1937,32.46572504708098,0.0
1938,32.48248587570621,0.0
1939,32.49924670433145,0.0
1940,32.516007532956685,0.0
1941,32.532768361581915,0.0
1942,32.54952919020715,0.0
1943,32.56629001883239,0.0
1944,32.58305084745763,0.0
1945,32.59981167608286,0.0
1946,32.616572504708095,0.0
1947,32.63333333333333,0.0
1948,32.65009416195856,0.0
1949,32.6668549905838,0.0
1950,32.68361581920904,0.0
1951,32.700376647834275,0.0
1952,32.717137476459506,0.0
1953,32.73389830508474,0.0
